ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
1024,4,10,2022,58,P,410,8,3,40000
5549,31,10,2023,46,P,616,12,7,50000
4930,7,7,2023,61,P,645,11,11,10000
5309,14,10,2023,54,P,659,20,1,30000
3409,7,8,2024,80,L,402,3,3,50000
1169,22,4,2022,24,L,882,9,9,10000
6074,21,7,2023,67,L,265,20,3,50000
7687,26,10,2024,50,L,843,9,10,10000
2722,16,6,2023,21,L,770,8,13,10000
3199,20,7,2024,69,P,534,7,2,40000
6419,17,2,2024,48,P,718,14,8,40000
9710,16,8,2022,72,P,369,4,11,10000
2865,14,10,2024,28,P,531,8,10,50000
399,18,11,2023,29,L,796,19,2,50000
527,19,7,2024,63,P,560,7,5,40000
9595,7,12,2024,28,P,651,20,9,20000
4961,24,10,2024,44,P,700,14,2,30000
765,8,7,2023,48,P,429,9,12,40000
7175,12,8,2024,67,P,131,17,6,30000
9710,4,9,2024,77,L,984,6,6,10000
8585,16,2,2024,52,L,298,4,8,40000
9997,23,3,2023,69,P,588,12,12,40000
622,27,3,2023,75,L,97,16,14,50000
2136,24,7,2024,24,P,773,6,14,40000
9521,23,10,2024,40,P,355,11,9,30000
5019,12,7,2022,55,L,992,13,6,30000
2187,20,9,2024,67,P,239,13,9,20000
5498,13,9,2024,73,P,307,10,4,10000
2188,7,2,2022,39,P,540,8,13,10000
9872,22,6,2023,68,P,135,19,4,50000
9001,1,5,2023,64,L,814,18,8,50000
1072,12,3,2023,36,L,199,7,7,20000
584,9,9,2023,73,P,71,12,3,10000
4833,5,11,2023,70,P,971,10,9,20000
2217,20,10,2022,74,P,563,14,13,20000
4399,23,9,2023,27,P,130,12,1,40000
5676,24,12,2022,25,L,97,18,9,10000
5333,10,12,2023,21,P,402,10,4,30000
5213,31,10,2022,22,L,796,4,7,30000
1909,5,2,2023,27,P,57,15,12,40000
3775,16,6,2023,31,L,692,11,5,20000
2586,17,7,2022,38,L,786,10,12,20000
3054,31,3,2022,44,L,438,14,14,30000
3319,24,2,2022,79,L,18,9,2,50000
544,2,9,2024,75,P,593,2,12,30000
9298,28,12,2022,28,L,490,4,14,40000
1303,1,2,2024,65,P,934,6,6,10000
9689,11,12,2024,57,L,404,5,2,20000
9950,14,3,2023,31,L,74,17,4,30000
3325,13,4,2022,53,P,157,1,11,30000
5476,7,6,2024,75,L,171,1,12,20000
7493,14,8,2024,66,L,647,5,1,50000
5342,6,5,2022,56,P,851,4,6,30000
6410,5,4,2023,53,P,308,2,5,10000
1506,16,9,2022,51,L,210,1,13,10000
4868,3,1,2024,29,P,529,11,4,10000
2462,9,1,2023,38,L,779,13,1,10000
1127,1,4,2024,52,P,833,10,2,40000
3784,10,4,2022,72,P,611,16,10,40000
6574,31,5,2024,60,L,181,14,8,50000
717,4,5,2023,26,L,489,12,11,10000
4105,8,10,2022,30,P,879,18,11,20000
5220,1,9,2022,45,P,132,9,14,30000
3679,6,5,2023,64,L,969,19,11,50000
7204,29,6,2024,59,P,230,9,1,50000
2526,26,9,2024,53,P,806,5,9,20000
6301,3,3,2022,61,P,549,14,9,50000
9419,26,2,2022,28,L,500,11,14,30000
5819,27,7,2023,30,P,425,5,9,30000
5345,25,9,2023,36,P,261,8,6,30000
8783,1,8,2024,71,L,683,4,10,20000
6863,19,2,2024,29,P,439,1,6,20000
4998,19,3,2023,31,L,679,16,6,50000
7999,1,10,2022,37,P,909,6,4,10000
896,5,10,2022,64,L,755,8,4,10000
4473,11,1,2022,38,P,21,5,10,20000
9098,25,11,2024,49,L,370,6,5,40000
6143,16,3,2022,26,L,218,19,8,20000
5359,9,1,2022,70,P,841,16,7,30000
7806,24,11,2022,47,P,183,4,11,50000
4860,23,8,2022,33,L,694,8,1,30000
1892,1,11,2022,48,L,16,19,12,30000
683,9,10,2022,48,P,680,2,5,50000
1358,6,8,2023,62,L,761,7,4,40000
9038,20,10,2024,57,L,729,19,3,10000
2120,12,6,2023,63,P,970,10,1,10000
4616,2,4,2022,67,L,103,15,3,10000
9895,9,10,2022,61,P,508,1,4,10000
8691,12,3,2023,31,L,316,14,7,50000
7198,20,12,2023,63,P,94,10,4,40000
9926,16,4,2024,40,P,49,2,13,20000
4410,16,9,2024,69,P,404,15,10,20000
5697,31,3,2022,67,P,663,10,6,30000
1458,29,8,2022,46,P,175,14,5,30000
7855,9,4,2022,76,L,516,8,13,20000
9900,12,3,2022,36,P,18,2,13,30000
9204,16,5,2024,73,L,468,5,3,10000
1469,20,10,2022,46,P,434,6,6,50000
1676,14,5,2023,46,P,729,19,9,30000
6765,6,1,2023,51,P,25,11,9,10000
5850,9,9,2023,38,P,315,13,5,10000
6291,25,1,2023,52,P,164,1,11,30000
53,25,4,2024,37,P,163,11,2,30000
9771,21,6,2023,73,P,185,2,5,10000
3630,30,10,2024,44,L,750,11,8,20000
5052,14,3,2023,31,P,966,17,14,40000
5397,9,10,2024,68,P,78,12,8,40000
6490,23,2,2024,56,L,309,4,2,20000
1319,3,8,2023,26,P,168,13,5,40000
9019,20,8,2023,73,L,779,11,1,20000
9032,17,6,2024,37,L,52,2,4,50000
6543,22,5,2023,75,L,408,11,10,40000
4427,31,9,2024,66,L,449,4,5,40000
1144,22,12,2022,71,P,613,16,13,30000
2488,26,12,2024,28,P,658,9,1,20000
6294,13,4,2022,29,L,38,1,6,10000
6479,27,2,2023,65,L,479,16,2,40000
8832,21,2,2023,68,P,305,12,8,20000
2782,3,1,2024,64,P,826,18,6,40000
818,9,7,2024,22,L,807,10,12,30000
49,7,3,2022,67,L,25,17,6,30000
2423,14,4,2023,64,P,763,12,5,30000
7137,16,10,2024,64,L,847,6,9,10000
718,21,2,2023,38,L,253,6,1,30000
5435,5,12,2023,63,L,187,9,10,50000
6382,5,2,2024,22,P,606,6,14,20000
9099,2,9,2024,34,L,307,14,10,50000
5959,2,2,2024,52,L,508,12,7,10000
3263,12,3,2022,31,P,431,4,1,40000
4246,20,11,2022,36,L,587,19,13,30000
3474,24,9,2022,32,L,883,6,6,40000
9356,27,8,2023,64,P,709,11,3,10000
3208,11,8,2024,67,P,536,2,3,10000
6601,17,8,2022,25,L,214,9,3,40000
9069,18,9,2022,77,P,268,3,8,50000
8686,27,10,2024,40,P,964,16,14,10000
4658,28,11,2024,71,L,873,9,5,20000
7219,29,6,2023,40,L,796,15,4,40000
3968,7,3,2022,66,L,627,4,3,30000
7577,15,11,2023,75,L,840,1,2,30000
8291,11,2,2023,50,P,996,12,14,40000
9847,18,4,2023,33,L,704,18,6,20000
9999,7,7,2022,50,P,238,9,13,50000
522,19,5,2022,40,L,672,3,1,10000
3970,13,6,2023,51,L,125,9,8,50000
7659,27,3,2023,24,P,585,8,2,30000
8497,30,4,2023,41,L,984,3,1,20000
316,7,10,2024,61,L,720,16,2,30000
8864,16,2,2022,52,P,485,20,3,30000
1718,13,1,2024,64,L,387,7,10,20000
3610,30,1,2023,70,P,815,7,2,20000
9132,14,9,2022,44,P,177,5,12,40000
7667,1,3,2022,59,L,914,18,3,30000
5092,21,4,2022,60,P,78,10,14,20000
3487,16,12,2023,53,L,971,9,1,50000
299,17,4,2024,45,L,284,2,9,50000
912,24,7,2022,75,P,578,4,7,20000
3321,31,8,2023,50,P,182,19,5,30000
7537,18,10,2024,65,P,224,14,13,10000
6259,14,12,2024,49,P,506,20,4,50000
5091,5,9,2022,71,L,208,14,13,20000
3252,27,3,2024,77,P,957,17,10,30000
2932,20,3,2024,32,P,853,16,9,20000
8400,24,12,2023,41,L,741,2,8,50000
5394,24,8,2024,35,L,835,19,6,30000
4278,19,8,2024,38,P,900,1,11,30000
2944,28,4,2022,78,P,607,20,1,40000
5218,6,7,2023,60,L,225,19,9,50000
5827,14,8,2024,42,P,196,11,3,10000
1670,29,3,2023,31,L,55,4,1,10000
1846,14,3,2023,77,L,449,19,8,50000
8332,21,9,2023,68,L,86,6,3,50000
4906,18,9,2023,38,L,965,2,6,20000
8855,24,2,2022,40,L,565,13,10,10000
816,22,2,2023,22,L,415,11,10,10000
1257,25,1,2024,34,P,340,17,7,50000
682,12,3,2023,30,L,272,11,1,50000
2194,28,3,2023,39,P,564,9,4,40000
305,2,4,2024,73,L,269,13,10,50000
508,12,11,2023,57,L,982,10,9,10000
8168,15,3,2022,80,P,696,1,7,40000
7295,22,10,2023,80,L,887,3,10,10000
9933,20,11,2023,78,P,256,19,4,20000
2733,16,5,2022,21,L,944,1,11,20000
3823,29,6,2024,36,P,863,18,5,40000
2746,8,9,2023,71,P,418,2,1,30000
3429,14,6,2023,51,L,663,6,7,20000
2209,18,8,2024,38,L,74,4,8,10000
997,3,9,2022,74,L,359,6,3,50000
5847,31,8,2022,24,L,437,17,13,10000
467,20,4,2022,21,L,237,11,13,30000
3071,12,12,2022,63,P,47,5,10,20000
2356,9,5,2022,38,L,151,15,10,30000
143,6,7,2023,41,L,9,11,3,50000
2296,13,7,2023,25,P,875,7,10,40000
3700,23,9,2022,37,L,381,7,4,10000
5503,22,11,2024,63,L,841,4,3,20000
3895,13,8,2024,33,L,260,6,5,30000
4553,29,9,2024,68,L,458,11,6,40000
5340,27,7,2024,68,L,400,4,9,20000
5458,19,3,2024,72,L,551,10,8,30000
5758,12,3,2022,63,L,951,12,12,50000
1267,3,3,2023,23,P,490,12,12,50000
7682,8,8,2024,65,P,773,4,6,10000
1022,17,4,2022,74,L,609,9,7,20000
1980,24,5,2023,24,L,339,10,10,30000
8895,11,12,2023,74,P,177,4,4,30000
6410,17,3,2023,49,P,232,15,6,50000
8142,28,5,2024,45,P,394,6,7,40000
8095,29,10,2022,62,P,988,10,7,40000
1945,27,9,2024,29,L,279,6,6,30000
3961,16,6,2023,37,P,843,16,14,30000
5774,30,11,2022,30,L,926,5,12,30000
5236,26,12,2023,53,P,508,15,9,30000
508,19,1,2023,29,L,564,9,6,30000
9278,16,6,2023,64,P,452,16,10,40000
9010,25,7,2024,65,P,906,6,12,40000
1990,27,9,2024,57,P,366,1,2,30000
7927,23,9,2023,34,P,721,5,14,40000
858,15,8,2022,36,L,317,3,11,40000
823,28,7,2022,26,P,779,16,3,10000
8992,18,12,2024,23,L,70,3,4,30000
9212,26,1,2024,25,P,469,20,3,40000
8311,26,11,2022,62,P,424,7,4,40000
7204,7,12,2022,62,L,559,18,13,20000
5086,17,8,2022,60,P,938,14,5,50000
7153,2,9,2024,72,L,130,2,3,20000
862,20,12,2024,58,L,227,6,13,10000
4431,4,9,2024,59,P,102,17,13,20000
8453,21,11,2022,57,L,349,14,2,40000
34,21,1,2023,44,P,946,4,11,10000
3686,18,11,2023,33,P,608,11,4,10000
3412,2,11,2022,80,L,45,19,6,20000
1823,25,7,2024,29,P,817,6,13,50000
4297,28,4,2023,78,L,365,7,10,50000
9475,28,6,2023,39,P,583,18,12,10000
4316,13,6,2022,73,P,936,17,11,10000
9472,22,5,2023,26,L,855,1,14,30000
3942,27,2,2023,46,L,455,3,10,50000
4315,24,3,2023,47,L,824,11,7,10000
8276,14,7,2023,32,P,786,12,7,10000
3802,8,12,2024,27,P,852,4,13,40000
4767,11,10,2022,73,L,851,15,13,20000
2664,15,9,2023,50,L,409,16,3,30000
2858,9,11,2023,37,L,9,3,4,40000
1124,14,11,2022,32,P,14,18,6,10000
3069,5,2,2022,40,P,280,16,7,40000
6600,23,5,2023,49,L,952,6,10,20000
1606,6,5,2023,26,L,872,16,2,20000
8416,12,10,2022,48,L,842,4,10,40000
8688,14,9,2023,68,P,737,4,6,50000
8555,12,7,2023,41,P,641,10,13,30000
8342,15,7,2023,47,L,344,12,3,30000
2307,19,7,2022,57,L,115,10,14,20000
695,28,5,2022,62,L,478,8,3,30000
2063,27,1,2022,60,L,19,16,14,40000
350,6,6,2023,45,P,101,15,12,40000
6862,11,8,2022,27,L,97,7,13,10000
6158,25,1,2023,52,L,905,8,11,40000
8862,24,4,2022,55,L,101,8,12,30000
3474,16,8,2022,35,P,503,20,2,20000
7884,31,7,2024,45,P,890,20,13,30000
8398,6,3,2023,26,L,934,15,9,10000
6369,2,3,2023,48,P,421,19,5,50000
7892,20,4,2022,70,P,118,19,5,30000
6918,13,2,2024,33,P,139,1,11,30000
479,9,10,2022,64,P,961,18,10,50000
2336,25,9,2022,66,P,305,9,14,10000
10000,13,10,2023,74,P,251,20,7,20000
730,1,5,2023,37,P,280,16,4,50000
5639,5,3,2024,52,P,821,4,2,40000
5775,4,10,2023,59,L,466,14,6,10000
3689,12,3,2023,70,P,698,14,5,20000
7705,7,11,2024,32,L,988,16,4,50000
9130,3,12,2022,59,P,784,12,2,30000
2105,7,5,2024,35,P,927,2,11,50000
4058,8,4,2022,65,L,50,14,13,20000
8090,11,11,2023,69,L,156,10,9,20000
5564,12,9,2022,62,P,244,2,13,10000
5135,15,10,2022,55,P,430,6,3,40000
5953,16,9,2024,77,L,464,18,1,20000
9405,14,1,2022,59,P,25,13,10,50000
5255,21,7,2022,38,L,630,2,4,20000
700,16,9,2024,79,P,932,19,10,20000
7591,13,8,2023,45,L,88,16,3,30000
6460,3,3,2024,30,L,381,2,10,10000
8498,2,7,2024,56,L,915,10,4,30000
5234,7,1,2022,49,L,792,4,9,10000
7389,29,9,2022,48,P,389,4,6,50000
8177,8,12,2023,29,P,506,9,4,20000
2259,3,2,2022,32,P,525,16,6,50000
5022,18,1,2023,58,P,896,15,1,40000
4584,15,6,2022,67,L,14,14,6,40000
3837,17,4,2023,29,P,152,7,6,50000
2594,10,9,2022,64,P,902,9,5,50000
1412,1,9,2022,41,L,386,11,2,50000
8877,24,10,2024,31,L,904,18,11,30000
7747,30,10,2024,50,P,795,8,4,20000
2906,24,12,2022,56,L,236,2,14,30000
5164,20,1,2022,26,P,965,17,5,50000
6968,19,4,2024,24,L,196,16,7,20000
5620,27,4,2023,77,L,876,8,1,30000
6786,4,10,2022,44,L,40,12,7,20000
2604,23,1,2023,77,L,586,11,11,30000
2140,10,5,2023,39,L,934,19,12,50000
118,19,12,2023,58,P,645,4,5,10000
4139,2,1,2022,26,P,415,16,11,30000
8087,2,3,2022,80,L,816,17,10,10000
2616,25,10,2024,42,P,131,15,14,30000
1599,25,8,2022,28,P,493,15,4,50000
4496,23,6,2022,66,P,761,9,6,40000
674,5,1,2023,69,P,25,3,13,20000
6685,4,10,2024,65,P,303,16,2,50000
8678,30,2,2023,79,P,475,18,14,50000
3509,26,8,2023,25,L,156,7,14,30000
7028,29,2,2024,43,P,290,4,14,20000
2657,6,5,2023,39,L,301,1,3,30000
6914,20,9,2024,42,P,796,18,13,40000
653,22,4,2023,25,L,198,16,2,40000
5306,10,10,2022,57,P,667,15,11,50000
8162,29,6,2024,48,P,128,4,8,10000
3326,2,1,2023,27,P,327,12,2,10000
1111,27,11,2023,24,L,314,1,6,10000
3167,16,6,2024,51,P,378,19,4,50000
619,30,7,2024,64,P,812,12,5,20000
257,11,5,2022,76,P,886,2,11,50000
8057,23,11,2022,34,P,70,1,8,20000
9300,10,11,2024,65,L,999,4,5,40000
1153,31,7,2024,76,L,90,4,7,30000
3944,12,6,2023,36,L,946,10,3,20000
7521,26,8,2022,23,L,823,15,4,20000
766,14,8,2024,21,L,799,20,1,20000
7919,13,5,2022,68,P,663,17,9,10000
4806,12,12,2022,60,L,648,14,6,50000
9286,16,5,2024,55,L,71,5,10,50000
9643,30,1,2022,25,L,938,4,6,30000
8814,25,6,2022,27,L,912,2,4,50000
1261,23,10,2024,26,P,184,8,8,50000
2431,6,4,2023,24,P,283,14,9,30000
3127,28,8,2022,49,L,485,2,13,30000
4924,28,11,2024,56,P,791,10,7,20000
6478,30,6,2023,71,L,546,2,13,30000
7506,27,7,2023,23,L,670,18,14,30000
4363,12,8,2022,58,L,198,9,11,20000
9081,7,7,2022,73,P,256,14,12,50000
2820,31,3,2022,33,P,619,5,3,10000
7199,4,1,2023,43,P,593,15,4,10000
2421,29,11,2023,49,L,698,15,9,50000
9923,17,5,2023,52,P,327,18,3,40000
8893,5,4,2023,80,L,345,13,5,10000
3055,30,8,2022,46,P,978,10,14,40000
9527,12,11,2023,64,L,919,1,7,30000
5093,10,11,2023,22,L,628,14,2,10000
2257,13,8,2023,65,L,479,16,9,10000
7079,13,9,2024,70,P,175,16,14,10000
5815,31,7,2023,43,L,794,8,14,20000
7019,18,4,2022,57,L,228,2,13,10000
7025,30,4,2022,69,L,218,13,2,40000
1805,9,9,2022,74,L,562,2,5,40000
1868,5,6,2022,28,P,600,5,12,40000
1621,6,6,2024,51,P,838,4,8,20000
7170,31,4,2022,58,L,739,6,11,40000
7001,16,11,2023,59,L,971,3,9,10000
1965,2,10,2024,53,L,909,12,13,30000
613,1,9,2023,62,P,584,1,8,30000
3345,2,3,2024,52,P,904,13,10,30000
5102,18,4,2022,33,L,485,1,2,20000
5049,29,10,2022,54,L,385,15,11,10000
369,2,9,2022,31,P,221,4,7,50000
782,19,9,2024,41,P,9,15,6,50000
8050,17,10,2022,71,L,892,4,12,40000
3995,16,7,2023,65,P,739,18,10,30000
8211,3,5,2024,35,P,934,14,6,10000
4614,2,11,2024,58,P,346,11,12,50000
3140,23,3,2022,62,L,558,8,7,30000
7925,18,2,2023,70,L,643,1,8,10000
4329,1,7,2024,25,P,422,9,11,30000
8718,20,3,2023,52,P,963,12,6,40000
950,12,3,2022,31,L,8,9,7,30000
7551,9,7,2023,22,P,46,5,12,30000
2200,12,7,2024,69,L,512,5,10,50000
4049,15,4,2023,25,P,359,20,8,50000
2725,24,9,2024,58,L,647,12,2,40000
10000,14,11,2024,50,P,846,16,10,10000
327,24,12,2022,29,P,248,19,9,10000
8058,26,4,2022,71,L,266,1,8,50000
3789,13,7,2023,31,L,419,20,4,50000
8319,31,9,2024,28,P,102,6,8,20000
5116,19,11,2024,67,P,733,15,4,50000
1251,31,8,2023,24,P,93,13,11,30000
8902,31,8,2023,42,L,736,16,7,30000
6733,1,4,2022,34,P,798,11,7,20000
2993,16,8,2023,38,P,370,8,12,50000
2117,9,4,2022,78,L,252,5,14,10000
9464,10,7,2022,67,L,849,18,10,50000
4805,31,9,2024,41,P,589,20,4,10000
8561,2,6,2023,73,L,145,8,11,10000
5778,5,7,2022,49,L,217,17,11,30000
6925,6,7,2023,75,P,459,6,11,10000
6912,30,7,2024,61,P,165,4,5,20000
1140,17,10,2024,75,L,475,20,7,20000
1241,25,9,2022,80,P,948,3,2,10000
3327,4,5,2024,67,L,221,7,1,50000
4909,13,9,2022,27,L,469,12,1,20000
2931,2,1,2024,25,L,433,7,6,30000
9439,9,12,2024,59,P,621,5,8,30000
781,23,2,2023,75,P,896,7,4,50000
2362,4,4,2022,53,P,264,17,2,50000
6069,23,9,2022,64,L,939,12,1,20000
9662,15,10,2024,79,L,215,4,9,50000
9802,19,4,2024,45,L,136,4,2,30000
4533,16,11,2023,33,P,634,2,11,50000
2465,29,10,2024,49,L,527,15,1,30000
4404,31,5,2022,61,L,358,10,12,40000
7178,21,4,2022,63,P,412,8,14,50000
5141,8,1,2022,53,P,312,9,8,40000
7514,14,12,2024,29,L,658,7,12,50000
7778,24,5,2024,72,L,237,8,3,30000
7736,28,4,2023,56,L,24,4,6,40000
5846,13,3,2024,60,P,925,16,1,30000
5206,20,9,2022,36,L,630,1,13,20000
1160,18,10,2024,67,L,750,6,13,30000
3387,10,9,2023,78,L,576,14,13,10000
9439,25,2,2022,60,P,343,2,12,50000
6733,17,2,2024,70,P,705,16,9,50000
8380,14,11,2022,32,P,925,17,6,10000
9994,25,2,2022,48,P,82,13,6,50000
5567,22,9,2024,48,P,83,13,9,30000
207,8,1,2024,61,P,600,6,1,40000
4890,13,1,2023,39,P,163,17,13,30000
9056,6,8,2023,22,L,266,17,1,40000
5074,15,12,2023,26,P,780,14,1,20000
5714,20,5,2024,73,L,974,11,10,40000
1386,31,8,2022,45,P,239,12,12,10000
3305,19,10,2023,68,P,851,12,2,20000
868,17,5,2024,53,P,586,14,10,50000
3544,22,6,2022,23,P,50,11,8,50000
479,26,3,2024,34,P,564,18,3,30000
9405,2,6,2023,77,L,538,20,12,30000
712,18,5,2023,47,P,944,4,7,20000
8343,11,4,2023,31,L,212,1,14,50000
2871,6,10,2022,24,L,571,4,9,10000
8989,21,11,2022,65,L,515,17,12,40000
1703,14,7,2022,51,P,293,19,5,30000
5001,18,10,2024,48,P,483,3,6,20000
5912,8,5,2022,25,L,85,10,12,10000
6196,14,2,2024,32,P,86,11,3,30000
7992,29,1,2024,57,L,8,19,6,50000
1415,5,11,2024,21,L,498,10,3,10000
2811,13,4,2024,62,P,39,4,10,30000
5658,21,12,2023,79,P,709,19,10,20000
8762,8,2,2023,46,L,287,2,3,50000
2351,26,9,2024,67,P,662,3,12,10000
488,16,4,2022,42,P,724,6,4,40000
7709,11,5,2024,33,L,544,2,4,50000
448,17,6,2022,39,L,937,7,8,10000
3761,21,4,2022,23,P,565,18,3,40000
9980,24,2,2024,22,L,350,15,3,30000
7158,16,9,2024,27,L,248,16,3,10000
4373,28,3,2023,21,L,605,14,13,30000
5095,16,12,2023,28,P,81,14,4,40000
8775,21,3,2022,31,L,273,13,12,30000
1087,31,11,2023,49,P,924,5,3,10000
8861,26,12,2024,31,L,347,16,13,50000
4778,15,9,2024,66,L,549,6,2,20000
1786,14,3,2024,48,L,571,8,7,40000
3670,1,7,2024,72,P,159,4,3,40000
252,31,1,2024,75,P,372,10,4,30000
2024,19,1,2023,27,L,268,15,14,30000
7970,11,4,2023,71,L,491,3,9,10000
988,24,7,2024,40,P,159,12,4,10000
8273,27,4,2024,33,P,775,9,1,50000
8835,28,1,2022,45,L,744,18,10,10000
3495,4,3,2023,32,L,397,18,5,40000
1685,1,2,2024,78,L,177,19,1,50000
9678,11,5,2023,74,L,556,4,7,40000
5220,4,3,2022,28,L,180,6,10,20000
1742,20,3,2024,57,L,703,16,8,30000
2586,13,9,2022,80,L,24,1,13,20000
4419,6,7,2023,33,L,485,17,8,40000
190,5,3,2022,37,P,236,4,14,40000
7814,21,12,2024,33,P,454,14,1,50000
8214,25,3,2023,28,P,629,17,6,30000
1350,14,2,2022,44,L,927,4,7,20000
8479,14,2,2024,57,P,605,5,13,20000
6160,7,1,2022,37,L,52,16,13,50000
8194,28,8,2024,79,L,252,9,1,40000
8716,6,1,2023,29,L,906,1,12,50000
1703,24,9,2022,70,P,438,10,10,30000
1831,18,6,2023,41,L,291,13,1,10000
9374,5,12,2023,33,P,6,5,2,50000
4301,17,5,2022,72,L,674,19,4,30000
9979,21,5,2022,31,P,252,3,5,30000
4026,17,11,2023,55,L,681,20,8,30000
3041,24,8,2024,28,P,618,16,10,20000
2564,27,6,2023,30,P,906,19,7,50000
923,12,12,2022,78,P,689,19,10,20000
5135,28,5,2024,77,P,714,2,5,30000
7048,30,5,2024,36,L,99,12,4,30000
5314,26,12,2022,44,L,617,2,6,50000
7689,9,2,2023,32,P,622,14,9,50000
9515,28,4,2024,78,P,313,17,10,10000
8308,4,8,2024,33,P,753,15,13,10000
9498,7,4,2024,48,L,646,11,4,40000
6651,18,1,2023,72,P,577,4,6,10000
1008,14,1,2024,45,L,325,6,2,10000
3158,22,5,2023,55,L,769,18,3,40000
8484,13,8,2023,25,P,739,13,13,50000
9603,26,9,2024,21,P,417,8,4,30000
3417,26,11,2024,73,P,768,5,3,30000
4037,13,11,2023,61,L,558,11,5,50000
4532,11,7,2022,71,L,139,5,13,40000
6668,16,10,2022,49,L,110,19,9,20000
952,17,8,2024,40,P,548,7,3,40000
7687,8,10,2023,46,L,460,12,9,30000
6902,7,4,2024,57,L,258,6,4,40000
5036,9,9,2022,30,P,662,14,7,30000
3437,10,12,2022,69,P,336,6,7,10000
3812,24,10,2024,26,P,39,15,2,40000
6430,11,3,2022,28,L,390,1,1,20000
5617,28,7,2023,69,P,974,5,3,40000
7830,29,12,2022,41,L,44,3,11,20000
2436,26,12,2024,68,P,847,16,13,50000
9335,19,7,2024,77,P,508,20,9,40000
7983,11,4,2022,38,L,213,18,12,50000
5799,22,11,2024,43,L,175,20,13,10000
4877,14,2,2023,52,P,860,3,3,10000
5448,5,9,2023,68,P,728,11,7,50000
3645,11,7,2023,33,L,892,7,9,30000
2860,27,2,2024,22,P,224,2,2,40000
2095,13,10,2022,21,L,530,4,3,10000
972,1,1,2024,39,P,482,15,5,30000
9524,22,3,2022,58,L,90,3,5,50000
2690,1,6,2024,43,L,505,12,12,20000
6001,27,5,2022,67,P,742,11,4,10000
8274,24,8,2024,48,P,717,10,8,10000
1327,6,1,2024,23,L,283,14,1,40000
6677,8,11,2023,40,L,505,6,12,50000
3865,31,3,2024,44,L,294,7,9,20000
2473,7,10,2022,21,P,617,11,10,20000
6474,6,10,2024,41,P,491,9,4,10000
3768,20,2,2024,40,L,486,5,4,20000
2339,4,2,2023,67,L,398,1,14,10000
1290,28,4,2023,39,L,332,1,14,10000
2261,8,1,2022,23,P,249,7,11,50000
5148,2,2,2022,46,P,608,17,7,20000
5021,18,6,2022,46,P,528,8,3,40000
5301,24,3,2024,26,L,887,9,10,10000
4189,24,4,2023,63,P,647,18,6,40000
7407,3,4,2023,52,P,243,7,12,20000
3019,22,2,2022,78,L,215,9,13,40000
1576,3,11,2023,45,L,564,17,14,20000
839,27,9,2022,47,P,503,6,9,20000
938,25,1,2023,35,L,290,9,9,40000
2375,4,6,2023,26,L,53,17,8,10000
4565,28,3,2023,26,L,902,14,2,20000
7199,28,6,2023,61,P,388,7,3,20000
7010,19,7,2024,64,P,55,15,14,40000
7027,2,4,2022,32,P,746,10,8,20000
4475,3,1,2023,57,L,634,15,11,20000
5965,27,10,2024,78,L,877,12,1,20000
6984,25,11,2022,44,P,489,6,9,30000
480,4,3,2022,43,L,368,19,11,50000
8363,24,3,2023,37,L,719,10,14,20000
5230,1,6,2022,37,P,704,9,14,10000
6644,26,8,2024,54,P,283,7,4,10000
5690,30,4,2023,23,P,535,18,1,30000
1101,16,8,2023,50,L,119,3,3,20000
3285,16,7,2024,48,P,511,19,14,20000
6242,14,6,2024,24,L,129,13,6,50000
376,8,7,2022,59,L,93,10,4,40000
4707,27,9,2024,29,L,798,5,10,50000
273,24,8,2023,68,P,924,7,11,30000
9823,6,8,2024,27,P,113,10,10,30000
330,8,10,2024,49,L,495,5,13,30000
4664,26,6,2022,61,L,704,2,3,10000
7019,8,3,2024,55,P,87,16,1,50000
3108,12,4,2022,40,L,759,7,8,20000
8782,20,11,2022,41,L,864,5,13,50000
2320,19,7,2024,42,P,587,1,8,20000
3153,2,12,2023,45,L,624,18,7,30000
9263,5,5,2022,25,P,963,11,10,40000
3652,1,8,2022,72,P,865,13,1,10000
604,28,1,2022,43,P,66,7,7,20000
158,8,4,2023,63,L,145,15,12,40000
4820,25,6,2023,66,L,588,14,11,50000
6736,24,5,2024,56,L,581,14,13,50000
8265,31,10,2023,27,P,494,9,6,10000
9641,29,10,2024,37,P,117,17,2,20000
8762,25,4,2022,23,P,616,19,1,20000
2041,23,12,2024,31,L,82,8,14,30000
8333,19,2,2024,76,L,314,2,6,40000
1044,17,4,2024,30,L,575,17,12,30000
2564,4,12,2024,22,P,94,4,8,50000
5072,30,2,2022,72,P,362,6,11,50000
5779,9,10,2022,80,L,705,9,4,30000
4213,24,11,2024,31,P,21,10,10,50000
3687,18,11,2022,34,P,275,16,12,40000
4253,2,1,2023,25,L,970,3,1,10000
2396,28,3,2022,62,P,940,6,10,20000
2730,29,10,2024,35,P,678,5,1,20000
3082,15,5,2024,52,P,547,13,7,20000
1816,8,8,2023,44,L,881,6,10,30000
9271,21,9,2024,42,L,177,1,7,30000
2973,16,3,2022,64,L,115,17,8,20000
6833,4,7,2022,58,L,314,14,11,50000
2159,30,8,2024,32,L,692,3,14,10000
